sample_id,area,red,green,blue,hue,sat,value,gray,contrast,dissimilarity,homogeneity,energy,correlation,asm,class
samples\Non-Contaminated\Output_1\Test_batch_1_001_024.jpg,66594,229.369808090819,191.33192179475628,117.73345947082319,19.525167432501426,124.45409496351023,229.369808090819,194.3269063278974,963.2915059799859,12.894532584818158,0.27467629724178666,0.17748830081267705,0.9230893195149532,0.03150209692537134,1
samples\Non-Contaminated\Output_1\Test_batch_1_001_025.jpg,76862,225.5631001014806,173.90132965574665,114.64117509302386,15.636413312169863,126.20962244021753,225.5631001014806,182.59935989175406,610.0833112387688,7.8824765552118645,0.38591179740009446,0.23752142226443035,0.9559136118309638,0.056416426034517825,1
samples\Non-Contaminated\Output_1\Test_batch_1_001_026.jpg,81521,240.76197544191066,198.92838655070472,133.83453343310313,18.043547061493356,113.5546055617571,240.76197544191066,204.04560788017812,822.9568725723589,8.257461470993604,0.4305793525436793,0.3102784245845043,0.9559071170311382,0.0962727007626419,1
samples\Non-Contaminated\Output_1\Test_batch_1_001_027.jpg,83736,231.97310595203973,189.34319766886404,131.43558326167957,17.02310834049871,111.53345036782268,231.97310595203973,195.50841931785612,604.6729655998404,8.868238073058752,0.39380428091772623,0.296783455465195,0.965310152491044,0.08808041943786139,1
samples\Non-Contaminated\Output_1\Test_batch_1_001_028.jpg,78647,219.81432222462396,179.21994481671265,112.52797945249024,18.319618040103247,125.94622808244434,219.81432222462396,183.7802331938917,534.7467009586157,6.958419452887538,0.40981610818334807,0.25612068723356124,0.9636574496932742,0.0655978064289917,1
samples\Non-Contaminated\Output_1\Test_batch_1_001_029.jpg,78756,231.418952206816,182.74415917517396,119.31950581542993,16.737835847427498,124.30541165117579,231.418952206816,190.0900502818833,965.1878325489224,11.038949715135,0.3196034981610755,0.2092715996722584,0.9276229259289189,0.04379460242938597,1
samples\Non-Contaminated\Output_1\Test_batch_1_001_030.jpg,114163,214.57490605537697,163.00017518810824,97.42434939516306,16.581712113381744,141.5997915261512,214.57490605537697,170.9673449366257,641.3310787172006,11.631445721145592,0.28916733800214367,0.20925216989457457,0.9445654152828036,0.0437864706055879,1
samples\Non-Contaminated\Output_1\Test_batch_1_001_031.jpg,80757,208.8326337035799,165.06244659905641,100.30959545302575,17.419790234902237,132.88154587218446,208.8326337035799,170.79766459873449,638.5292054263566,8.262616279069768,0.36833481322766304,0.20728018729544476,0.9438212349699908,0.04296507604523466,1
samples\Non-Contaminated\Output_1\Test_batch_1_001_032.jpg,93831,224.63574937920305,176.8131108055973,105.28827359827775,17.674510556212766,136.49142607453825,224.63581332395478,182.9816052264177,562.4795142796561,7.465389571202558,0.3742512080402506,0.22730904429551882,0.9577060638398603,0.05166940161854213,1
samples\Non-Contaminated\Output_1\Test_batch_1_001_033.jpg,72521,219.9942085740682,174.3389914645413,101.20009376594366,18.1711228471753,139.03177010796873,219.9942085740682,179.67998234994002,756.3793442482797,9.565660667721117,0.33650253393412816,0.21596762250458448,0.9394798191554736,0.04664201397028271,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_001.jpg,90045,226.33586540063303,175.04176800488645,106.42618690654673,16.8976178577378,136.71020045532788,226.33586540063303,182.57174745960353,641.3528705618451,10.961156286144893,0.2980969493903801,0.2044003064186149,0.9488227772875062,0.04177948526402366,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_002.jpg,64438,231.10590024519692,194.1232812936466,126.26097954623049,19.089621031068624,116.31773177317731,231.10590024519692,197.46373258015456,742.993082589993,9.836352675515233,0.4242726708733701,0.33099024401517385,0.9601362401635934,0.10955454163322433,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_003.jpg,66356,227.57563747061306,185.7659593706673,122.79968653927301,17.720974742299113,118.4481433480017,227.5756676110676,191.12175236602567,773.145085173501,9.34659936908517,0.31677533413098324,0.15532440769483097,0.9335837094050314,0.024125671625750068,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_004.jpg,100845,228.78319202736873,179.76988447617632,101.00100153701224,18.146164906539738,143.76741534037384,228.78319202736873,185.46357280975755,553.7981991363206,7.697880616213897,0.36442724648228986,0.22078531121472592,0.958658902779842,0.048746153648183375,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_005.jpg,70594,227.06061421650566,185.66390911408902,113.5483610505142,18.83018386831742,128.78162450066577,227.06061421650566,189.8501005751197,613.11334078034,8.06004149046517,0.4112827009508274,0.28668786793222933,0.9628129421090311,0.08218993361952738,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_006.jpg,57075,214.6303285151117,162.90948751642574,93.85038983793254,16.812614980289094,143.65576872536136,214.6303285151117,170.53250985545336,661.9789482543038,9.122715687217463,0.40688515416232673,0.30388718476020404,0.9501548763325073,0.09234742106148239,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_007.jpg,78741,213.0069849252613,168.9818264944565,105.83975311464167,17.304428442615663,128.66807635158304,213.0069849252613,174.970828412136,684.6978295851485,9.239923073903997,0.33917928058068114,0.21731493333946345,0.9428556380985387,0.047225780252335446,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_008.jpg,105425,229.2493336495139,186.05478776381312,113.53718757410482,18.550078254683424,129.54732748399337,229.2493336495139,190.7258904434432,505.72795967930756,9.887969627808996,0.31665673840701514,0.22329154358368897,0.9637755970258995,0.049859113435986466,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_009.jpg,96413,216.93579703981828,172.30095526536877,89.30587161482373,19.23792434630185,150.49019323120325,216.93579703981828,176.20609253938784,512.6749230829153,8.722420843556499,0.3505263004456476,0.24263624099776457,0.9592227722259835,0.05887234544552529,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_010.jpg,78658,221.34971649419003,181.4486511225813,109.65814030359277,18.97524727300465,129.82510361310992,221.34971649419003,185.21505759109056,888.4333893557423,11.63241830065359,0.35093029496930217,0.2516775308826961,0.9394980287997162,0.06334157955121046,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_011.jpg,79318,234.88170402682871,193.56800474041202,124.88794472881314,18.41147028417257,119.87137850172722,234.88171663430748,198.12240601124586,891.0191589348112,9.862975458890626,0.33077663937300184,0.19429237342660338,0.9359742682453159,0.03774952637174269,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_012.jpg,86840,212.38995854444957,172.41144633809304,101.79002763703363,18.795036849378167,132.7942653155228,212.38995854444957,176.32571395670197,513.0128900949798,7.486872455902308,0.3987334711211325,0.2553687422182619,0.9604073430368392,0.06521319450213708,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_013.jpg,59730,231.7612255148167,187.44148669010548,118.48663987945756,17.977046710195882,124.54689435794408,231.7612255148167,192.8537585802779,805.6046206932339,10.42646066832711,0.3337652657746808,0.21480113938443124,0.9424090045257243,0.04613952948084986,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_014.jpg,67863,220.00671942000795,174.01548708427273,101.05792552642825,18.061742039108204,138.28856667108732,220.00671942000795,179.4824130969748,503.3277787035495,8.824040437704827,0.34346986366777454,0.237976951259284,0.9615564688447042,0.05663302933066364,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_015.jpg,81975,207.62299481549252,162.58855748703874,87.88017078377554,18.409820067093627,147.66471485208905,207.62299481549252,167.5625251601098,608.3393987341773,11.977848101265822,0.308104572801439,0.23617642512278642,0.946495032679452,0.055779303783779134,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_016.jpg,81931,219.76344729101316,176.71631006578707,98.63493671504071,19.046441517862593,140.7884195237456,219.76344729101316,180.69986940230194,525.0421413194114,8.251174465933955,0.38801168102497186,0.2786307561772201,0.9628310392703605,0.07763509828788948,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_017.jpg,60256,192.8235030536378,156.14717206585237,90.98220924057355,18.65890533722783,133.94792219861924,192.8235030536378,159.68798127987253,318.36262168512917,7.0150777665883375,0.3156957662059076,0.15303368266056122,0.9608466391355199,0.023419308028653357,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_018.jpg,94934,230.29314049760887,181.78250152737692,103.04732761708134,18.273368866791667,140.7233657067015,230.29314049760887,187.33891967050792,766.4452142673852,9.58567196211538,0.3620243372566707,0.2510319610108415,0.945631016913391,0.06301704544894865,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_019.jpg,65411,231.43079910106863,188.48338964394367,107.56855880509394,19.275060769595328,136.4424790937304,231.43079910106863,192.11021082080995,614.6479195857448,8.980615290892477,0.33653589832897846,0.19665359941871124,0.9522724948392164,0.03867263816433495,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_020.jpg,105738,205.460137320547,161.06316556015813,93.30534907034368,17.776750080387373,139.40008322457393,205.460137320547,166.6320528097751,380.47217158564814,7.68713107638889,0.34799871576730645,0.22802657541960017,0.9654054282079803,0.05199611909759061,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_021.jpg,57960,216.78107315389923,174.8900448585231,107.66761559696343,18.18064182194617,128.9243961352657,216.78107315389923,179.77196342305038,950.5484816123117,13.248363865385144,0.2792544144135841,0.1951214029751364,0.9185900571444869,0.03807236189898556,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_022.jpg,64306,214.102214412341,172.98619102416572,101.88371225080085,18.682362454514355,133.95622492457935,214.102214412341,177.1914440332162,605.6278086077198,9.924096682698238,0.3101808507734049,0.19635351953929497,0.9471527169361011,0.0385547046354683,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_023.jpg,58738,224.09440226088734,182.21071538016275,112.2637474888488,18.397051312608532,127.19944499301985,224.09440226088734,186.7802785249753,831.7882409419375,10.91879326898782,0.3424248463984887,0.24630346194570468,0.9412773824292652,0.060665395366439195,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_024.jpg,87375,233.86620886981402,186.49006008583692,120.34333619456366,17.243399141630903,124.2463748211731,233.86620886981402,193.14076108726752,746.8884948384949,9.906743256743257,0.3693372028835732,0.26289022229017855,0.951990152645048,0.0691112689757795,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_025.jpg,73203,213.83540292064532,162.1006925945658,87.76357526330888,17.38893214758958,150.878051445979,213.83540292064532,169.11132057429342,564.429168265804,10.421163440978123,0.2874632105938988,0.19031894249788442,0.9442889144271318,0.03622129987351303,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_026.jpg,69860,200.33431148010305,157.40465216146578,95.13445462353278,17.34285714285714,133.6880904666476,200.33431148010305,163.15138849126825,420.96131007608085,8.570885136388936,0.36892752389754363,0.27044322902997875,0.9641855501242215,0.07313954012816154,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_027.jpg,77665,219.60150647009593,175.3719307281272,104.64230992081374,18.111362904783366,133.72631172342753,219.60150647009593,180.5598918431726,773.335083522744,10.757203402447617,0.32088301026001576,0.21714489065322853,0.9383580324237345,0.04715190353680258,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_028.jpg,59662,206.74236532466227,161.05152358285005,84.5955046763434,18.417636016224733,150.88386242499413,206.74236532466227,166.02693506754719,554.8948393378771,11.838580547441303,0.26278652364588384,0.18586077742707272,0.9438005879542954,0.034544228585795866,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_029.jpg,90196,210.71722692802342,156.67191449731695,93.43255798483302,15.811610270965453,142.22636258814137,210.71722692802342,165.64780034591334,589.3492564334668,11.147092547092546,0.2980647791044381,0.2128946672260089,0.9440060565590682,0.04532413933327307,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_030.jpg,51558,222.9389425501377,175.24358974358975,97.95946312890337,18.074246479692775,143.02569921253735,222.9389425501377,180.7215369098879,786.7306082505266,10.577220716651611,0.3336157054290686,0.21271477145647588,0.9383883965360623,0.04524757399578076,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_031.jpg,55738,188.6961677849941,139.62201729520257,84.47753776597654,15.432523592522157,140.90473285729664,188.6961677849941,148.03328070616098,470.2004486837564,11.878588685638983,0.21148626900894477,0.12122348536066918,0.9248522300167963,0.014695133402988374,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_032.jpg,77303,195.55173796618502,148.93596626262888,82.06484871221039,17.275681409518388,148.06620700360918,195.55173796618502,155.2842063050593,483.08061847668466,10.81218979145816,0.2868500134334073,0.20255985760325218,0.9473942100805881,0.041030495912249804,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_033.jpg,54310,221.3475787147855,180.21856011784203,110.44376726201436,18.485711655312098,127.89791935186891,221.3475787147855,184.5848830786227,895.7275256849315,10.440082762557077,0.3513537210269041,0.21217479517852425,0.931385109400187,0.04501814370904872,1
samples\Non-Contaminated\Output_1\Test_batch_1_002_034.jpg,67729,203.82813861123006,161.4810199471423,89.25275731222962,18.496670554710686,143.757799465517,203.82813861123006,165.92754949873762,637.301128984961,12.062827279963138,0.3418388278925707,0.28129638856276096,0.9492880043726047,0.07912765821845179,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_001.jpg,75960,227.69491837809375,180.32692206424434,108.63828330700369,17.7358214849921,133.10843865192206,227.69491837809375,186.34730121116377,542.3236971361971,8.541625041625041,0.33537360174051145,0.2027012411057065,0.9565655891786086,0.04108779314579376,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_002.jpg,83096,234.17695195917975,185.83198950611342,111.9972200827958,17.8299436795995,132.79360017329353,234.17695195917975,191.91046500433234,837.4041005096178,9.39021612120855,0.3391761478485896,0.17518649973357908,0.9296327125229539,0.0306903096889033,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_003.jpg,87760,202.9401093892434,154.17807657247036,90.94935050136736,16.54870100273473,141.21782133090247,202.9401093892434,161.5688126709207,471.54517747969726,8.95484989506342,0.31563714426197353,0.18987641146634343,0.9513319371143119,0.03605305163133615,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_004.jpg,54642,216.50400790600636,172.5673657626002,109.27328794700047,17.331100618571796,126.79984261191025,216.50400790600636,178.50975440137623,546.169682417174,9.258096789869366,0.3286617680104741,0.21102556394861804,0.9549124199614539,0.04453178863983229,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_005.jpg,103448,204.02758874023664,162.70056453483875,94.56910718428583,18.22712860567628,136.48954063877503,204.02758874023664,167.3006631351017,258.0494507883144,5.347995884535127,0.4172150252653459,0.24447804742995208,0.9781948474988522,0.059769515675161894,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_006.jpg,62077,211.15806176200525,166.03408669877732,97.2416031702563,17.75208209159592,137.67653076018493,211.15806176200525,171.7095542632537,473.08642667563834,8.57230259304948,0.33579143290761226,0.21833150432472004,0.9581716261541597,0.04766864578069525,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_007.jpg,55855,205.9900814609256,161.15289589114673,91.2569868409274,17.868104914510788,142.35855339718916,205.9900814609256,166.61455554560916,719.0129727543261,13.668226864291691,0.25361745103125277,0.18445857056005055,0.9282308204341537,0.03402496425305715,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_008.jpg,57505,225.92911920702548,178.69785236066429,119.65190852969307,16.291957221111208,120.07568037561951,225.92911920702548,186.11023389270497,614.5724958011419,8.482284178703388,0.3512607860300842,0.21947343572409417,0.9536409582699038,0.0481685889885381,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_009.jpg,112725,207.81394544244844,163.90567309824795,89.29027278775781,18.592202262142383,146.0041339543136,207.81394544244844,168.5465868263473,559.4870549672976,9.571839644729092,0.275124533573155,0.14129860937104316,0.9332108084085102,0.019965297010190647,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_010.jpg,83934,235.3746157695332,195.61123025234113,127.90849953534921,18.66221078466414,116.62308480472753,235.3746157695332,199.7948268877928,964.480583855799,11.316261755485888,0.2948330085585231,0.16603859960375397,0.9237076759295056,0.027568816558375727,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_011.jpg,80625,216.40636279069767,165.27021395348837,97.48109147286821,16.83933023255814,141.07642790697673,216.40636279069767,172.8617426356589,652.5707399049313,12.410736063763386,0.2890438047374795,0.21869550923184022,0.9437920991927727,0.047827725758173914,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_012.jpg,56812,222.18943181018093,175.37226290220377,107.54701471520102,17.397838484827147,132.01381750334437,222.18943181018093,181.66149757093572,916.646720852018,13.49229260089686,0.271732915062169,0.19194337029025108,0.9229518016262193,0.03684225739838044,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_013.jpg,55955,206.25986953802163,166.39796264855687,99.29089446876955,18.28560450361898,132.50926637476545,206.25986953802163,170.67320167992136,432.06585091420527,7.552658227848102,0.34879027542888763,0.20482617233265493,0.9627731413561598,0.041953760872446455,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_014.jpg,44824,214.41314920578262,174.9273380331965,90.98690433696234,19.9659557379975,146.57645457790468,214.41314920578262,177.17115830804926,679.0522417789368,11.537356946255255,0.27198011856793103,0.17868077193840742,0.9366320987614115,0.03192681826050517,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_015.jpg,65624,228.39310313300012,181.69854016823115,109.6775417530172,17.90692429598927,133.0933195172498,228.39310313300012,187.4852340607095,610.134625094673,9.0507321383489,0.30118689511874164,0.1650528046476729,0.9444549082855515,0.02724242832206288,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_016.jpg,68209,231.22845958744446,183.6875632247944,122.99872450849594,16.46855986746617,119.69483499244967,231.22845958744446,191.00656804820477,671.386759466948,8.870486431807185,0.36744098392910696,0.24113313535882028,0.9542260683222237,0.058145188967975145,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_017.jpg,84674,203.9147199848832,147.717800033068,73.6491484989489,16.74094763445686,163.75568651534118,203.9147199848832,156.099983465999,557.1122141768294,11.354439786585367,0.2717392492359949,0.18523834272113923,0.9361152365931887,0.034313243614074236,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_018.jpg,70822,218.21936686340402,176.75952387676145,100.10489678348536,19.172531134393267,138.13869983903308,218.21936686340402,180.43139137556128,742.5214825763173,10.498334375532945,0.3034353623817588,0.18693738412997993,0.9331521996350589,0.03494558558535967,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_019.jpg,75749,228.39002495082443,182.7040753013241,118.04440982719244,17.342776802334026,124.09623889424283,228.39002495082443,189.01420480798427,749.6286644951141,11.376457091348618,0.3088421739595305,0.21595551889597872,0.9444769869851909,0.04663678614163143,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_020.jpg,75652,202.63682387775603,155.31042140326758,88.91533601226669,17.015121873843388,143.80837254798286,202.63682387775603,161.92523660973933,487.61464695167683,7.497214186220934,0.34541846740104654,0.18188550401943873,0.9497820056157451,0.033082336572405266,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_021.jpg,66216,199.96777213966413,149.61471547662197,76.33363537513591,17.363326084330073,158.00389633925334,199.96777213966413,156.3421378518787,413.89388251149154,8.678158015065101,0.31503794173529853,0.19594851854326267,0.9552743994667462,0.038395821919299356,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_022.jpg,78146,222.7098379955468,181.30885777902898,111.81461623115706,18.4636961584726,127.79521664576562,222.7098379955468,185.7782867965091,490.94249917573364,7.583147284630964,0.38666685410154206,0.2567563422474983,0.9663345434186422,0.06592381928431448,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_023.jpg,57837,240.3595276380172,198.706848557152,131.59429085187682,18.29320331275827,115.6492556667877,240.3595276380172,203.53842695852137,1040.3018818196192,10.958515629118128,0.3636242998242287,0.22647961434154673,0.9352205160997337,0.05129301571229574,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_024.jpg,92047,221.80443686377612,177.46317642074158,101.89063195975969,18.611654915423642,138.59892228969983,221.80443686377612,182.12312188338566,799.4219310393803,11.411420049003937,0.2817577766093052,0.17326838312444573,0.927349865824762,0.03002193259055971,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_025.jpg,68294,237.48884235804024,198.1340234866899,139.2412657041614,17.70124754736873,105.99194658388731,237.48884235804024,203.19840688786715,995.1707843901354,11.130546122585315,0.3456525552685064,0.2293396742308382,0.93800477523482,0.05259668617630699,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_026.jpg,40980,216.49414348462665,168.1354075158614,92.89402147388971,17.9225719863348,145.85097608589555,216.49414348462665,174.06093216203027,953.6356275303644,14.083326447988105,0.23079256428236394,0.14511103536088765,0.8962017983620988,0.021057212583508785,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_027.jpg,119681,227.82719061505168,184.39272733349486,116.99658258203057,18.032135426675914,124.35788471018792,227.82719061505168,189.7106391156491,651.6525269664284,8.093406859774575,0.3936467916816597,0.26618633514194956,0.9560240119529009,0.0708551650163023,1
samples\Non-Contaminated\Output_1\Test_batch_1_003_028.jpg,86784,212.53915468289085,166.13054249631267,97.08505023967551,17.581662518436577,139.50321487831857,212.53915468289085,172.17170215707964,389.860994037829,6.870074355811404,0.3836096131130833,0.2486546020199523,0.9689899382563554,0.06182911110570086,1
